No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),1.7e-12,+/-0.200E-12,erg/cm^2^/s,1.45e+18,1.17e-07,1.38e-08,1.38e-08,,,+/-1.38E-08,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,162.93433 +35.658560 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,0.3-8 keV (Chandra),4.31e-12,,erg/cm^2^/s,1e+18,4.31e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,0.5-2 keV (XMM),1.5e-13,+/-0.150E-12,erg/cm^2^/s,3.02e+17,4.97e-08,4.97e-08,4.97e-08,,,+/-4.97E-08,Jy,2009A&A...495..421B,uncertainty,1.25 keV,Broad-band measurement,162.93433 +35.658560 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,u (SDSS PSF) AB,21.712,+/-0.188,asinh mag,836000000000000.0,7.75e-06,1.35e-06,1.35e-06,,,+/-1.35E-06,Jy,2006SDSS5.C...0000:,based on count statistics only,3585       A,Broad-band measurement,162.934341 35.658546 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; NOPETRO - no Petrosian radius could be determined; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
5,u (SDSS Model) AB,20.105,+/-0.147,asinh mag,836000000000000.0,3.42e-05,4.63e-06,4.63e-06,,,+/-4.63E-06,Jy,2006SDSS5.C...0000:,based on count statistics only,3585       A,Broad-band measurement,162.934341 35.658546 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; NOPETRO - no Petrosian radius could be determined; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
6,u (SDSS CModel) AB,19.167,,asinh mag,836000000000000.0,8.11e-05,,,,,,Jy,2006SDSS5.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,162.934341 35.658546 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; NOPETRO - no Petrosian radius could be determined; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
7,u (SDSS Petrosian)AB,19.827,+/-0.241,asinh mag,836000000000000.0,4.42e-05,9.81e-06,9.81e-06,,,+/-9.81E-06,Jy,2006SDSS5.C...0000:,based on count statistics only,3585       A,Broad-band measurement,162.934341 35.658546 (J2000),Modelled datum,"SDSS Petrosian Radius =    1.18"".         
SDSS flags: CHILD - object is part of a blended parent object; NOPETRO - no Petrosian radius could be determined; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;",From new raw data
8,u (SDSS PSF) AB,21.712,+/-0.188,asinh mag,836000000000000.0,7.75e-06,1.35e-06,1.35e-06,,,+/-1.35E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,162.9343390404 35.6585478778 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; NOPETRO - no Petrosian radius could be determined; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
9,u (SDSS CModel) AB,19.167,,asinh mag,836000000000000.0,8.11e-05,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,162.9343390404 35.6585478778 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; NOPETRO - no Petrosian radius could be determined; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
10,u (SDSS Model) AB,20.105,+/-0.147,asinh mag,836000000000000.0,3.42e-05,4.63e-06,4.63e-06,,,+/-4.63E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,162.9343390404 35.6585478778 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; NOPETRO - no Petrosian radius could be determined; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
