No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,u (SDSS PSF) AB,17.96,+/-0.026,asinh mag,836000000000000.0,0.000247,5.95e-06,5.95e-06,,,+/-5.95E-06,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,230.658752 33.526615 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
2,u (SDSS Model) AB,17.35,+/-0.010,asinh mag,836000000000000.0,0.000432,3.84e-06,3.84e-06,,,+/-3.84E-06,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,230.658752 33.526615 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
3,u (SDSS CModel) AB,17.431,,asinh mag,836000000000000.0,0.000387,,,,,,Jy,2005SDSS4.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,230.658752 33.526615 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
4,u (SDSS Petrosian)AB,17.466,+/-0.012,asinh mag,836000000000000.0,0.000389,4.36e-06,4.36e-06,,,+/-4.36E-06,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,230.658752 33.526615 (J2000),Modelled datum,"SDSS Petrosian Radius =    1.00"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;",From new raw data
5,u (SDSS PSF) AB,17.96,+/-0.026,asinh mag,836000000000000.0,0.000247,5.91e-06,5.91e-06,,,+/-5.91E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,230.6587558598 33.5266158146 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
6,u (SDSS CModel) AB,17.431,,asinh mag,836000000000000.0,0.000401,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,230.6587558598 33.5266158146 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
7,u (SDSS Model) AB,17.35,+/-0.010,asinh mag,836000000000000.0,0.000433,3.98e-06,3.98e-06,,,+/-3.98E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,230.6587558598 33.5266158146 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
8,U (Total),16.2,+/-0.2,mag,819000000000000.0,0.000599,0.000121,0.000121,,,+/-1.21E-04,Jy,2000AJ....120..604S,rms uncertainty,3660       A,Broad-band measurement,152237.9 +333136.6 (J2000),Flux integrated from map,,From new raw data
9,[O II] 3726+3729,3.01e-14,+/-5   %,ergs/s/cm^2^,804000000000000.0,3010000000.0,151000000.0,151000000.0,,,+/-1.51E+08,Jy-Hz,2008ApJ...674..172R,uncertainty,3727.50 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,,From new raw data
10,B (Total),16.8,+/-0.2,mag,681000000000000.0,0.000812,0.000164,0.000164,,,+/-1.64E-04,Jy,2000AJ....120..604S,rms uncertainty,4400       A,Broad-band measurement,152237.9 +333136.6 (J2000),Flux integrated from map,,From new raw data; Standard Johnson UBVRI filters assumed
