No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,5-10 keV (XMM),2.8e-13,,erg cm^-2^ s^-1^,1.81e+18,1.55e-08,,,,,,Jy,2005A&A...444..119G,no uncertainty reported,7.5   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (XMM),3.7e-13,,erg cm^-2^ s^-1^,1.45e+18,2.55e-08,,,,,,Jy,2005A&A...444..119G,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,2-10 keV (XMM),4.5e-13,,erg/s/cm^2^,1.45e+18,3.1e-08,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,237.671 -03.889 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,0.5-2 keV (XMM),9e-14,,erg cm^-2^ s^-1^,3.02e+17,2.98e-08,,,,,,Jy,2005A&A...444..119G,no uncertainty reported,1.25   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,J (2MASS/CTIO),13.47,+/-0.068,mag,243000000000000.0,0.00652,0.000409,0.000409,,,+/-4.09E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
6,J (2MASS/CTIO),12.867,+/-0.007,mag,243000000000000.0,0.0114,7.33e-05,7.33e-05,,,+/-7.33E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
7,J,11.953,+/-0.047,mag,240000000000000.0,0.0263,0.00117,0.00117,,,+/-1.17E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,155041.51 -035317.9 (J2000),Flux in fixed aperture,,From new raw data
8,J_14arcsec (2MASS),12.552,+/-0.015,mag,240000000000000.0,0.0152,0.000211,0.000211,,,+/-2.11E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,155041.51 -035317.9 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
9,J,12.239,+/-0.035,mag,240000000000000.0,0.0202,0.000663,0.000663,,,+/-6.63E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,155041.51 -035317.9 (J2000),Flux in fixed aperture,30.6 x   25.7 arcsec integration area.,From new raw data; Corrected for contaminating sources
10,H,11.461,+/-0.072,mag,182000000000000.0,0.0267,0.00183,0.00183,,,+/-1.83E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,155041.51 -035317.9 (J2000),Flux in fixed aperture,,From new raw data
11,H_14arcsec (2MASS),11.798,+/-0.018,mag,182000000000000.0,0.0195,0.000327,0.000327,,,+/-3.27E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,155041.51 -035317.9 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
12,H,11.536,+/-0.048,mag,182000000000000.0,0.0249,0.00112,0.00112,,,+/-1.12E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,155041.51 -035317.9 (J2000),Flux in fixed aperture,30.6 x   25.7 arcsec integration area.,From new raw data; Corrected for contaminating sources
13,H (2MASS/CTIO),12.078,+/-0.024,mag,180000000000000.0,0.0151,0.000334,0.000334,,,+/-3.34E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
