No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,19.98,,mag,1960000000000000.0,3.7e-05,,,,,,Jy,2011ApJ...726L...7O,no uncertainty reported,1530 A,Broad-band measurement,,Total flux,,From reprocessed raw data
2,FUV (GALEX) AB,20.5321,+/-0.266139,mag,1950000000000000.0,2.22e-05,5.45e-06,5.45e-06,,,+/-5.45E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,192.08214604052 66.361842191785 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
3,FUV (GALEX) AB,20.8772,+/-0.317384,mag,1950000000000000.0,1.62e-05,4.73e-06,4.73e-06,,,+/-4.73E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,192.08214604052 66.361842191785 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
4,NUV (GALEX) AB,19.7,,mag,1300000000000000.0,4.79e-05,,,,,,Jy,2011ApJ...726L...7O,no uncertainty reported,2310 A,Broad-band measurement,,Total flux,,From reprocessed raw data
5,NUV (GALEX) AB,20.0347,+/-0.122654,mag,1290000000000000.0,3.52e-05,3.97e-06,3.97e-06,,,+/-3.97E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,192.08214604052 66.361842191785 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,NUV (GALEX) AB,20.2444,+/-0.130853,mag,1290000000000000.0,2.9e-05,3.49e-06,3.49e-06,,,+/-3.49E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,192.08214604052 66.361842191785 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,NUV (GALEX) AB,19.657,+/-0.0331810,mag,1290000000000000.0,4.98e-05,1.52e-06,1.52e-06,,,+/-1.52E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,192.08184814544 66.361507852746 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,NUV (GALEX) AB,20.4124,+/-0.0383859,mag,1290000000000000.0,2.48e-05,8.78e-07,8.78e-07,,,+/-8.78E-07,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,192.08184814544 66.361507852746 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,u (SDSS CModel) AB,19.633,,asinh mag,836000000000000.0,5.09e-05,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,192.082291 66.361855 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
10,u (SDSS Petrosian)AB,19.614,+/-0.057,asinh mag,836000000000000.0,5.38e-05,2.8e-06,2.8e-06,,,+/-2.80E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,192.082291 66.361855 (J2000),Modelled datum,"SDSS Petrosian Radius =    0.82"".         
SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
