No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,,>20.8913,mag,1950000000000000.0,,,,,1.6e-05,<1.60E-05,Jy,2012GASC..C...0000S,3 sigma,1538.6     A,Broad-band measurement,154.58029046079 37.378640998985 (J2000),Flux integrated from map,upper limit inside NUV Kron aperture,From new raw data
2,FUV (GALEX) AB,21.6081,+/-0.462098,mag,1950000000000000.0,8.26e-06,3.51e-06,3.51e-06,,,+/-3.51E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,154.58029046079 37.378640998985 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
3,NUV (GALEX) AB,19.6678,+/-0.114616,mag,1290000000000000.0,4.93e-05,5.2e-06,5.2e-06,,,+/-5.20E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,154.58029046079 37.378640998985 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
4,NUV (GALEX) AB,20.2017,+/-0.133112,mag,1290000000000000.0,3.02e-05,3.7e-06,3.7e-06,,,+/-3.70E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,154.58029046079 37.378640998985 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
5,u (SDSS PSF) AB,18.641,+/-0.041,asinh mag,836000000000000.0,0.000132,4.95e-06,4.95e-06,,,+/-4.95E-06,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,154.580185 37.378448 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
6,u (SDSS Model) AB,18.287,+/-0.016,asinh mag,836000000000000.0,0.000182,2.7e-06,2.7e-06,,,+/-2.70E-06,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,154.580185 37.378448 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
7,u (SDSS CModel) AB,18.356,,asinh mag,836000000000000.0,0.000165,,,,,,Jy,2005SDSS4.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,154.580185 37.378448 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
8,u (SDSS Petrosian)AB,18.372,+/-0.023,asinh mag,836000000000000.0,0.000169,3.56e-06,3.56e-06,,,+/-3.56E-06,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,154.580185 37.378448 (J2000),Modelled datum,"SDSS Petrosian Radius =    1.19"".         
SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
9,u (SDSS PSF) AB,18.641,+/-0.041,asinh mag,836000000000000.0,0.000132,4.97e-06,4.97e-06,,,+/-4.97E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,154.5801930485 37.3784505705 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
10,u (SDSS CModel) AB,18.356,,asinh mag,836000000000000.0,0.000171,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,154.5801930485 37.3784505705 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
