No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.66e-11,,erg/cm^2^/s,2.53e+19,6.56e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),1.54e-11,,erg/cm^2^/s,2.53e+19,6.09e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),2.026e-11,+/-17.58E-12,erg/s/cm^2^,2.53e+19,8.01e-08,6.95e-08,6.95e-08,,,+/-6.95E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,148.94288970 +69.05631446 (J2000),From fitting to map,S/N = 13.44 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),1e-11,+/-6.0e-12,erg/cm^2^/s,1.99e+19,5.03e-08,3.02e-08,3.02e-08,,,+/-3.02E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,148.887 +69.066 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),1.45e-11,,erg/cm^2^/s,1.98e+19,7.32e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,20-50 keV (Swift),6.3e-12,,erg/cm^2^/s,8.46e+18,7.45e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,10-50 keV (Suzaku),1.2,,log(erg/s/cm^2^),7.25e+18,2.19e-07,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,2.5-12 keV (XMM),1.2e-11,,ergs/cm^2^/s,1.75e+18,6.86e-07,,,,,,Jy,2004ApJ...607..788D,no uncertainty reported,7.25   keV,Broad-band measurement,,From fitting to map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
9,2-10 keV (XMM),1.2e-11,,erg cm^-2^ s^-1^,1.45e+18,8.28e-07,,,,,,Jy,2006A&A...446..459C,no uncertainty reported,6   keV,Broad-band measurement,09 55 33.2 +69 03 55.0 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,2-10 keV,1.5e-14,,W/m^2^,1.45e+18,1.03e-06,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
11,2-10 keV,1.5e-14,,W/m^2^,1.45e+18,1.03e-06,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
12,2-10 keV (XMM),1.1e-11,,erg/cm^2^/s,1.45e+18,7.59e-07,,,,,,Jy,2004A&A...422...77P,no uncertainty reported,6   keV,Broad-band measurement,,From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
13,2-10 keV (BeppoSAX),3.1e-11,+/-0.40E-11,erg/cm^2^/s,1.45e+18,2.14e-06,2.76e-07,2.76e-07,,,+/-2.76E-07,Jy,2007A&A...472..705V,uncertainty,6.00 keV,Broad-band measurement,09 55 31.8 +69 03 50.0 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
14,2-10 keV (XMM),1.1647e-11,,erg/s/cm^2^,1.45e+18,8.03e-07,,,,,,Jy,2009A&A...500..999A,no uncertainty reported,6.00 keV,Broad-band measurement,09 55 33.17 +69 03 55.06 (J2000),Modelled datum,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
15,2-10 keV (XMM),1.115e-11,,erg/s/cm^2^,1.45e+18,7.69e-07,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,148.890 +69.066 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
16,2-10 keV (Swift),1.05e-11,,erg/cm^2^/s,1.45e+18,7.24e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
17,2-10 keV (Swift),1.05e-11,,erg/cm^2^/s,1.45e+18,7.24e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
18,0.3-8 keV (Chandra),5.762e-13,+/-0.90E-14,erg/s/cm^2^,1e+18,5.76e-08,9e-10,9e-10,,,+/-9.00E-10,Jy,2011ApJ...731...60G,uncertainty,4.15 keV,Broad-band measurement,09 55 33.2 +69 03 55 (J2000),Flux integrated from map,Nuclear flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
19,0.3-8 keV (Chandra),1.88e-12,,erg/cm^2^/s,1e+18,1.88e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
20,0.2-4 keV (EINSTEIN),5.894e-12,,ergs sec^-1^ cm^-2^,5.25e+17,1.12e-06,,,,,,Jy,1992ApJS...80..531F,no uncertainty reported,2.1    keV,Broad-band measurement; synthetic band,09 51 26.9 +69 18 08 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
21,0.2-4 keV (EINSTEIN),9.292e-12,,ergs sec^-1^ cm^-2^,5.25e+17,1.77e-06,,,,,,Jy,1992ApJS...80..531F,no uncertainty reported,2.1    keV,Broad-band measurement; synthetic band,09 51 26 +69 18 08 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
22,0.5-2.4 keV Chandra,1.5e-12,,ergs/s/cm^2^,3.51e+17,4.27e-07,,,,,,Jy,2004ApJ...601..831L,no uncertainty reported,1.45   keV,Broad-band measurement,,Flux integrated from map,Nuclear flux; variable,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
23,0.5-2 keV (XMM),8.7e-12,,erg cm^-2^ s^-1^,3.02e+17,2.88e-06,,,,,,Jy,2006A&A...446..459C,no uncertainty reported,1.25   keV,Broad-band measurement,09 55 33.2 +69 03 55.0 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
24,1 keV (Chandra),2.0,,microJy,2.42e+17,2e-06,,,,,,Jy,2007ApJ...669..830Y,no uncertainty reported,1    keV,Broad-band measurement,,Flux integrated from map,Nuclear flux,From new raw data
25,0.2-1 keV (Swift),1.12e-11,+/-0.1E-12,erg/cm^2^/s,1.45e+17,7.72e-06,6.9e-08,6.9e-08,,,+/-6.90E-08,Jy,2010MNRAS.401..677P,uncertainty,0.60 keV,Broad-band measurement,,Modelled datum,Unabsorbed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
26,1482A (IUE),3.7e-15,+/-0.23E-14,ergs cm^-2 s^-1 A^-1,2020000000000000.0,0.000271,0.000169,0.000169,,,+/-1.69E-04,Jy,1993ApJS...86....5K,uncertainty,1482   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
27,FUV (GALEX) AB,11.4,+/-0.01,mag,1980000000000000.0,0.1,0.000921,0.000921,,,+/-9.21E-04,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,09 55 33.2 +69 03 55.1 (J2000),Total flux,,From new raw data
28,FUV (GALEX) AB,10.744,+/-0.002,mag,1980000000000000.0,0.183,0.000337,0.000337,,,+/-3.37E-04,Jy,2009ApJ...703.1569M,statistical error,1516 A,Broad-band measurement,09 55 33.2 +69 03 55.1 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data; Extinction-corrected for Milky Way
29,FUV (GALEX),178.9,+/-24.8,milliJy,1960000000000000.0,0.179,0.0248,0.0248,,,+/-2.48E-02,Jy,2007ApJ...655..863D,uncertainty,1528   A,Broad-band measurement,09 55 31.8 +69 04 03 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
30,UV (GALEX),1.13e-14,,erg/cm^2^/s/A,1960000000000000.0,0.000881,,,,,,Jy,2007A&A...473..771C,no uncertainty reported,1528 A,Broad-band measurement,09 55 33 +69 03 55 (J2000),Flux in fixed aperture,Nuclear flux,From reprocessed raw data
31,FUV (GALEX) AB,10.82,+/-0.02,mag,1960000000000000.0,0.171,0.00314,0.00314,,,+/-3.14E-03,Jy,2018ApJS..234...18B,1 sigma,1530 A,Broad-band measurement,148.888327 +69.065347 (J2000),Total flux,Asymptotic magnitude,From new raw data
32,FUV (GALEX) AB,10.77,+/-0.05,mag,1950000000000000.0,0.179,0.00823,0.00823,,,+/-8.23E-03,Jy,2011ApJS..192....6L,uncertainty,1539 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data; Extinction-corrected for Milky Way
33,FUV (GALEX),10.96,+/-0.01,mag,1950000000000000.0,0.0215,0.000198,0.000198,,,+/-1.98E-04,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,09 55 33.132 +69 03 55.58 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
34,FUV (GALEX),10.89,+/-0.02,mag,1950000000000000.0,0.0229,0.000423,0.000423,,,+/-4.23E-04,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,09 55 33.132 +69 03 55.58 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
35,1550 A (OAO),9.42,+/-0.03,mag,1930000000000000.0,0.0497,0.00139,0.00139,,,+/-1.39E-03,Jy,1982ApJ...256....1C,rms noise,1550       A,Broad-band measurement,,Flux in fixed aperture,Aperture 10.0 arcmin,From new raw data
36,1910 A (OAO),10.11,+/-0.29,mag,1570000000000000.0,0.04,0.0122,0.0122,,,+/-1.22E-02,Jy,1982ApJ...256....1C,rms noise,1910       A,Broad-band measurement,,Flux in fixed aperture,Aperture 10.0 arcmin,From new raw data
37,1913A (IUE),3.5e-15,+/-0.21E-14,ergs cm^-2 s^-1 A^-1,1570000000000000.0,0.000428,0.000257,0.000257,,,+/-2.57E-04,Jy,1993ApJS...86....5K,uncertainty,1913   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
38,UVW2 (Swift-UVOT),3.39e-15,+/-0.29E-15,erg/s/cm^2^/A,1550000000000000.0,0.000421,3.6e-05,3.6e-05,,,+/-3.60E-05,Jy,2010MNRAS.401..677P,uncertainty,1928 A,Broad-band measurement,,Total flux,,From new raw data
39,m(2000),9.0,+/-0.3,mag,1500000000000000.0,0.114,0.0362,0.0362,,,+/-3.62E-02,Jy,1987A&A...180...12D,rms uncertainty,2000      A,Broad-band measurement,,Flux integrated from map,,From new raw data
40,UVM2 (Swift-UVOT),2.33e-15,+/-0.25E-15,erg/s/cm^2^/A,1330000000000000.0,0.000393,4.21e-05,4.21e-05,,,+/-4.21E-05,Jy,2010MNRAS.401..677P,uncertainty,2246 A,Broad-band measurement,,Total flux,,From new raw data
41,NUV (GALEX),256.33,+/-35.49,milliJy,1320000000000000.0,0.256,0.0355,0.0355,,,+/-3.55E-02,Jy,2007ApJ...655..863D,uncertainty,2271   A,Broad-band measurement,09 55 31.8 +69 04 03 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
42,NUV (GALEX) AB,11.02,+/-0.01,mag,1320000000000000.0,0.142,0.00131,0.00131,,,+/-1.31E-03,Jy,2007ApJS..173..185G,uncertainty,2267 A,Broad-band measurement,09 55 33.2 +69 03 55.1 (J2000),Total flux,,From new raw data
43,NUV (GALEX) AB,10.344,+/-0.002,mag,1320000000000000.0,0.265,0.000487,0.000487,,,+/-4.87E-04,Jy,2009ApJ...703.1569M,statistical error,2267 A,Broad-band measurement,09 55 33.2 +69 03 55.1 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data; Extinction-corrected for Milky Way
44,NUV (GALEX) AB,10.04,+/-0.15,mag,1300000000000000.0,0.35,0.0484,0.0484,,,+/-4.84E-02,Jy,2018ApJS..234...18B,1 sigma,2310 A,Broad-band measurement,148.888327 +69.065347 (J2000),Total flux,Asymptotic magnitude,From new raw data
45,NUV (GALEX) AB,10.47,+/-0.03,mag,1290000000000000.0,0.236,0.00651,0.00651,,,+/-6.51E-03,Jy,2011ApJS..192....6L,uncertainty,2316 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data; Extinction-corrected for Milky Way
46,NUV (GALEX),10.38,+/-0.01,mag,1290000000000000.0,0.0556,0.000512,0.000512,,,+/-5.12E-04,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,09 55 33.132 +69 03 55.58 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
