No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),5.55e-14,,erg/cm^2^/s,1e+18,5.55e-09,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,FUV (GALEX) AB,21.3147,+/-0.163800,mag,1950000000000000.0,1.08e-05,1.63e-06,1.63e-06,,,+/-1.63E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,163.35284872891 57.208587850045 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
3,FUV (GALEX) AB,21.4597,+/-0.165651,mag,1950000000000000.0,9.47e-06,1.44e-06,1.44e-06,,,+/-1.44E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,163.35284872891 57.208587850045 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
4,FUV (GALEX) AB,21.3468,+/-0.110668,mag,1950000000000000.0,1.05e-05,1.07e-06,1.07e-06,,,+/-1.07E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,163.35265091903 57.208806986080 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
5,FUV (GALEX) AB,21.5129,+/-0.107997,mag,1950000000000000.0,9.01e-06,8.96e-07,8.96e-07,,,+/-8.96E-07,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,163.35265091903 57.208806986080 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
6,NUV (GALEX) AB,20.5984,+/-0.0866952,mag,1290000000000000.0,2.09e-05,1.67e-06,1.67e-06,,,+/-1.67E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,163.35284872891 57.208587850045 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
7,NUV (GALEX) AB,20.9712,+/-0.0801307,mag,1290000000000000.0,1.48e-05,1.1e-06,1.1e-06,,,+/-1.10E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,163.35284872891 57.208587850045 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
8,NUV (GALEX) AB,20.3824,+/-0.0425571,mag,1290000000000000.0,2.55e-05,1e-06,1e-06,,,+/-1.00E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,163.35265091903 57.208806986080 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
9,NUV (GALEX) AB,20.9383,+/-0.0506710,mag,1290000000000000.0,1.53e-05,7.14e-07,7.14e-07,,,+/-7.14E-07,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,163.35265091903 57.208806986080 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
10,NUV (GALEX) AB,20.35,,mag,1290000000000000.0,2.63e-05,,,,,,Jy,2011ApJ...741...76C,no uncertainty reported,2316 A,Broad-band measurement,163.35274 +57.20859 (J2000),Flux in fixed aperture,,From new raw data
11,u (SDSS CModel) AB,19.214,,asinh mag,836000000000000.0,7.49e-05,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,163.352737 57.208611 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
12,u (SDSS Petrosian)AB,19.143,+/-0.052,asinh mag,836000000000000.0,8.29e-05,3.98e-06,3.98e-06,,,+/-3.98E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,163.352737 57.208611 (J2000),Modelled datum,"SDSS Petrosian Radius =    1.32"".         
SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
13,u (SDSS PSF) AB,19.795,+/-0.032,asinh mag,836000000000000.0,4.55e-05,1.34e-06,1.34e-06,,,+/-1.34E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,163.3527409263 57.2086109813 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
