No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,15-136 keV BeppoSAX,1.79e-11,,erg/s/cm^2^,1.83e+19,9.78e-08,,,,,,Jy,2004A&A...415...39D,no uncertainty reported,75.5   keV,Broad-band measurement,23 08 33.8 +05 21 29.0 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,2-10 keV,2.5e-15,,W/m^2^,1.45e+18,1.72e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
3,2-10 keV,1.5e-15,,W/m^2^,1.45e+18,1.03e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
4,2-10 keV (ASCA),2.7e-12,,ergs/s/cm^2^,1.45e+18,1.86e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,347.1421 +05.3593 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
5,0.7-7 keV (ASCA),1.2e-12,,ergs/s/cm^2^,9.31e+17,1.29e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,347.1421 +05.3593 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
6,0.7-2 keV (ASCA),2e-14,,ergs/s/cm^2^,3.26e+17,6.13e-09,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,1.35 keV,Broad-band measurement,347.1421 +05.3593 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
7,FUV (GALEX) AB,19.9547,+/-0.181853,mag,1950000000000000.0,3.79e-05,6.34e-06,6.34e-06,,,+/-6.34E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,347.14143641689 5.3584605182213 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,FUV (GALEX) AB,21.2126,+/-0.357582,mag,1950000000000000.0,1.19e-05,3.91e-06,3.91e-06,,,+/-3.91E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,347.14143641689 5.3584605182213 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,NUV (GALEX) AB,19.7397,+/-0.0995386,mag,1290000000000000.0,4.61e-05,4.23e-06,4.23e-06,,,+/-4.23E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,347.14143641689 5.3584605182213 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
10,NUV (GALEX) AB,20.47,+/-0.135906,mag,1290000000000000.0,2.36e-05,2.95e-06,2.95e-06,,,+/-2.95E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,347.14143641689 5.3584605182213 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
11,J (2MASS/CTIO),14.564,+/-0.054,mag,243000000000000.0,0.00238,0.000118,0.000118,,,+/-1.18E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
12,J (2MASS/CTIO),14.295,+/-0.045,mag,243000000000000.0,0.00305,0.000126,0.000126,,,+/-1.26E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
13,J_total,14.13,,mag,240000000000000.0,0.00339,,,,,,Jy,1996MNRAS.280..579H,no uncertainty reported,1.25       microns,Broad-band measurement,,Flux integrated from map,,From new raw data; Standard Caltech JHKL filters assumed
14,J,14.229,+/-0.049,mag,240000000000000.0,0.00324,0.00015,0.00015,,,+/-1.50E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,230833.95 +052129.7 (J2000),Flux in fixed aperture,11.2 x    9.6 arcsec integration area.,From new raw data
15,J (2MASS),14.564,+/-0.054,mag,240000000000000.0,0.00238,0.000118,0.000118,,,+/-1.18E-04,Jy,2009MNRAS.393.1408C,uncertainty,1.25 microns,Broad-band measurement,23 08 33.96 +05 21 29.8 (J2000),Flux in fixed aperture,,Averaged from previously published data
16,J,14.103,+/-0.070,mag,240000000000000.0,0.00364,0.000242,0.000242,,,+/-2.42E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,230833.95 +052129.7 (J2000),Flux in fixed aperture,,From new raw data
17,J_14arcsec (2MASS),14.158,+/-0.054,mag,240000000000000.0,0.00346,0.000176,0.000176,,,+/-1.76E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,230833.95 +052129.7 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
18,H_14arcsec (2MASS),12.902,+/-0.041,mag,182000000000000.0,0.00707,0.000272,0.000272,,,+/-2.72E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,230833.95 +052129.7 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
19,H (2MASS),13.152,+/-0.042,mag,182000000000000.0,0.00562,0.000217,0.000217,,,+/-2.17E-04,Jy,2009MNRAS.393.1408C,uncertainty,1.65 microns,Broad-band measurement,23 08 33.96 +05 21 29.8 (J2000),Flux in fixed aperture,,Averaged from previously published data
20,H_total,13.25,,mag,182000000000000.0,0.00491,,,,,,Jy,1996MNRAS.280..579H,no uncertainty reported,1.65       microns,Broad-band measurement,,Flux integrated from map,,From new raw data; Standard Caltech JHKL filters assumed
21,H,12.968,+/-0.041,mag,182000000000000.0,0.00665,0.000256,0.000256,,,+/-2.56E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,230833.95 +052129.7 (J2000),Flux in fixed aperture,11.2 x    9.6 arcsec integration area.,From new raw data
