No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,19.16,+/-0.13,mag,1960000000000000.0,7.87e-05,9.42e-06,9.42e-06,,,+/-9.42E-06,Jy,2007ApJS..173..441H,uncertainty,1528 A,Broad-band measurement,208.48289 +66.80015 (J2000),Flux in fixed aperture,,From new raw data; Extinction-corrected for Milky Way
2,FUV (GALEX) AB,18.99,,mag,1960000000000000.0,9.21e-05,,,,,,Jy,2011ApJ...726L...7O,no uncertainty reported,1530 A,Broad-band measurement,,Total flux,,From reprocessed raw data
3,FUV (GALEX) AB,19.4643,+/-0.150819,mag,1950000000000000.0,5.95e-05,8.26e-06,8.26e-06,,,+/-8.26E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,208.48322477786 66.800277527410 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
4,FUV (GALEX) AB,19.7615,+/-0.178057,mag,1950000000000000.0,4.52e-05,7.42e-06,7.42e-06,,,+/-7.42E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,208.48322477786 66.800277527410 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
5,FUV (GALEX) AB,19.2476,+/-0.0424014,mag,1950000000000000.0,7.26e-05,2.83e-06,2.83e-06,,,+/-2.83E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,208.48325086066 66.800143340034 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,FUV (GALEX) AB,19.6246,+/-0.0531359,mag,1950000000000000.0,5.13e-05,2.51e-06,2.51e-06,,,+/-2.51E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,208.48325086066 66.800143340034 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,NUV (GALEX) AB,18.48,+/-0.05,mag,1320000000000000.0,0.000147,6.78e-06,6.78e-06,,,+/-6.78E-06,Jy,2007ApJS..173..441H,uncertainty,2271 A,Broad-band measurement,208.48289 +66.80015 (J2000),Flux in fixed aperture,,From new raw data; Extinction-corrected for Milky Way
8,NUV (GALEX) AB,18.54,,mag,1300000000000000.0,0.000139,,,,,,Jy,2011ApJ...726L...7O,no uncertainty reported,2310 A,Broad-band measurement,,Total flux,,From reprocessed raw data
9,NUV (GALEX) AB,18.8374,+/-0.0655928,mag,1290000000000000.0,0.000106,6.4e-06,6.4e-06,,,+/-6.40E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,208.48322477786 66.800277527410 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
10,NUV (GALEX) AB,19.1968,+/-0.0798869,mag,1290000000000000.0,7.61e-05,5.6e-06,5.6e-06,,,+/-5.60E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,208.48322477786 66.800277527410 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
11,NUV (GALEX) AB,18.8262,+/-0.0203197,mag,1290000000000000.0,0.000107,2e-06,2e-06,,,+/-2.00E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,208.48325086066 66.800143340034 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
12,NUV (GALEX) AB,19.2797,+/-0.0253561,mag,1290000000000000.0,7.05e-05,1.65e-06,1.65e-06,,,+/-1.65E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,208.48325086066 66.800143340034 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
13,F330W (HST) AB,18.42,,mag,899000000000000.0,0.000156,,,,,,Jy,2008ApJ...677...37O,no uncertainty reported,3334 A,Broad-band measurement,13 53 55.90 +66 48 00.5 (J2000),Flux in fixed aperture,,From new raw data; Extinction-corrected for Milky Way
14,u (SDSS Petrosian)AB,18.487,+/-0.040,asinh mag,836000000000000.0,0.000152,5.61e-06,5.61e-06,,,+/-5.61E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,208.482910 66.800163 (J2000),Modelled datum,"SDSS Petrosian Radius =    0.98"".         
SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
15,u (SDSS PSF) AB,18.87,+/-0.027,asinh mag,836000000000000.0,0.000107,2.65e-06,2.65e-06,,,+/-2.65E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,208.4829198600 66.8001598061 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
16,u (SDSS CModel) AB,18.555,,asinh mag,836000000000000.0,0.000143,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,208.4829198600 66.8001598061 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
17,u (SDSS Model) AB,18.474,+/-0.021,asinh mag,836000000000000.0,0.000154,2.97e-06,2.97e-06,,,+/-2.97E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,208.4829198600 66.8001598061 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
18,u (SDSS PSF) AB,18.87,+/-0.027,asinh mag,836000000000000.0,0.000107,2.62e-06,2.62e-06,,,+/-2.62E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,208.482910 66.800163 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
19,u (SDSS CModel) AB,18.555,,asinh mag,836000000000000.0,0.000137,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,208.482910 66.800163 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
20,u (SDSS Model) AB,18.474,+/-0.021,asinh mag,836000000000000.0,0.000154,2.98e-06,2.98e-06,,,+/-2.98E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,208.482910 66.800163 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
21,g (SDSS PSF) AB,18.414,+/-0.032,asinh mag,617000000000000.0,0.000156,4.61e-06,4.61e-06,,,+/-4.61E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,208.4829198600 66.8001598061 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
22,g (SDSS CModel) AB,18.093,,asinh mag,617000000000000.0,0.00021,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,4858       A,Broad-band measurement,208.4829198600 66.8001598061 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
23,g (SDSS Petrosian)AB,18.081,+/-0.016,asinh mag,617000000000000.0,0.000213,3.12e-06,3.12e-06,,,+/-3.12E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,4858       A,Broad-band measurement,208.482910 66.800163 (J2000),Modelled datum,"SDSS Petrosian Radius =    1.04"".         
SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
24,g (SDSS Model) AB,18.023,+/-0.007,asinh mag,617000000000000.0,0.000224,1.45e-06,1.45e-06,,,+/-1.45E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,208.4829198600 66.8001598061 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
25,g (SDSS Model) AB,18.023,+/-0.007,asinh mag,617000000000000.0,0.000224,1.46e-06,1.46e-06,,,+/-1.46E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,4858       A,Broad-band measurement,208.482910 66.800163 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
26,g (SDSS PSF) AB,18.414,+/-0.032,asinh mag,617000000000000.0,0.000156,4.6e-06,4.6e-06,,,+/-4.60E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,4858       A,Broad-band measurement,208.482910 66.800163 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
27,g (SDSS CModel) AB,18.093,,asinh mag,617000000000000.0,0.00021,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,4858       A,Broad-band measurement,208.482910 66.800163 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
28,r (SDSS CModel) AB,17.86,,asinh mag,477000000000000.0,0.000261,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,6290       A,Broad-band measurement,208.4829198600 66.8001598061 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; CANONICAL_BAND - this band was primary (usually r);,From new raw data
29,r (SDSS PSF) AB,18.375,+/-0.017,asinh mag,477000000000000.0,0.000162,2.54e-06,2.54e-06,,,+/-2.54E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,208.4829198600 66.8001598061 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; CANONICAL_BAND - this band was primary (usually r);,From new raw data
