No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,u (SDSS PSF) AB,18.812,+/-0.022,asinh mag,836000000000000.0,0.000113,2.28e-06,2.28e-06,,,+/-2.28E-06,Jy,2006SDSS5.C...0000:,based on count statistics only,3585       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
2,u (SDSS Model) AB,18.256,+/-0.020,asinh mag,836000000000000.0,0.000188,3.46e-06,3.46e-06,,,+/-3.46E-06,Jy,2006SDSS5.C...0000:,based on count statistics only,3585       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
3,u (SDSS CModel) AB,18.628,,asinh mag,836000000000000.0,0.000133,,,,,,Jy,2006SDSS5.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
4,u (SDSS Petrosian)AB,18.351,+/-0.065,asinh mag,836000000000000.0,0.000172,1.03e-05,1.03e-05,,,+/-1.03E-05,Jy,2006SDSS5.C...0000:,based on count statistics only,3585       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,"SDSS Petrosian Radius =    1.07"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;",From new raw data
5,u (SDSS PSF) AB,18.812,+/-0.022,asinh mag,836000000000000.0,0.000113,2.28e-06,2.28e-06,,,+/-2.28E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
6,u (SDSS CModel) AB,18.628,,asinh mag,836000000000000.0,0.000133,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
7,u (SDSS Model) AB,18.256,+/-0.020,asinh mag,836000000000000.0,0.000188,3.46e-06,3.46e-06,,,+/-3.46E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
8,g (SDSS PSF) AB,17.966,+/-0.021,asinh mag,617000000000000.0,0.000236,4.57e-06,4.57e-06,,,+/-4.57E-06,Jy,2006SDSS5.C...0000:,based on count statistics only,4858       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
9,g (SDSS Model) AB,17.356,+/-0.005,asinh mag,617000000000000.0,0.000415,1.91e-06,1.91e-06,,,+/-1.91E-06,Jy,2006SDSS5.C...0000:,based on count statistics only,4858       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
10,g (SDSS CModel) AB,17.356,,asinh mag,617000000000000.0,0.000415,,,,,,Jy,2006SDSS5.C...0000:,no uncertainty reported,4858       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
11,g (SDSS Petrosian)AB,17.114,+/-0.083,asinh mag,617000000000000.0,0.000518,3.96e-05,3.96e-05,,,+/-3.96E-05,Jy,2006SDSS5.C...0000:,based on count statistics only,4858       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,"SDSS Petrosian Radius =    2.61"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;",From new raw data
12,g (SDSS PSF) AB,17.966,+/-0.021,asinh mag,617000000000000.0,0.000236,4.57e-06,4.57e-06,,,+/-4.57E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
13,g (SDSS CModel) AB,17.356,,asinh mag,617000000000000.0,0.000415,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,4858       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
14,g (SDSS Model) AB,17.356,+/-0.005,asinh mag,617000000000000.0,0.000415,1.91e-06,1.91e-06,,,+/-1.91E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
15,r (SDSS PSF) AB,17.15,+/-0.014,asinh mag,477000000000000.0,0.000501,6.46e-06,6.46e-06,,,+/-6.46E-06,Jy,2006SDSS5.C...0000:,based on count statistics only,6290       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);,From new raw data
16,r (SDSS Model) AB,16.587,+/-0.004,asinh mag,477000000000000.0,0.000842,3.1e-06,3.1e-06,,,+/-3.10E-06,Jy,2006SDSS5.C...0000:,based on count statistics only,6290       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,"SDSS Effective Radius =   0.46"" x   0.39"".;SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);",From new raw data
17,r (SDSS CModel) AB,16.737,,asinh mag,477000000000000.0,0.000733,,,,,,Jy,2006SDSS5.C...0000:,no uncertainty reported,6290       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);,From new raw data
18,r (SDSS Petrosian)AB,16.363,+/-0.073,asinh mag,477000000000000.0,0.00103,6.96e-05,6.96e-05,,,+/-6.96E-05,Jy,2006SDSS5.C...0000:,based on count statistics only,6290       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,"SDSS Petrosian Radius =    1.87"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);",From new raw data
19,r (SDSS PSF) AB,17.15,+/-0.014,asinh mag,477000000000000.0,0.000501,6.46e-06,6.46e-06,,,+/-6.46E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);,From new raw data
20,r (SDSS CModel) AB,16.737,,asinh mag,477000000000000.0,0.000733,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,6290       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);,From new raw data
21,r (SDSS Model) AB,16.587,+/-0.004,asinh mag,477000000000000.0,0.000842,3.1e-06,3.1e-06,,,+/-3.10E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);,From new raw data
22,i (SDSS Model) AB,15.986,+/-0.004,asinh mag,389000000000000.0,0.00146,5.39e-06,5.39e-06,,,+/-5.39E-06,Jy,2006SDSS5.C...0000:,based on count statistics only,7706       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
23,i (SDSS CModel) AB,16.224,,asinh mag,389000000000000.0,0.00118,,,,,,Jy,2006SDSS5.C...0000:,no uncertainty reported,7706       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
24,i (SDSS Petrosian)AB,15.813,+/-0.064,asinh mag,389000000000000.0,0.00172,0.000101,0.000101,,,+/-1.01E-04,Jy,2006SDSS5.C...0000:,based on count statistics only,7706       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,"SDSS Petrosian Radius =    0.69"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;",From new raw data
25,i (SDSS PSF) AB,16.472,+/-0.019,asinh mag,389000000000000.0,0.000936,1.64e-05,1.64e-05,,,+/-1.64E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,7706       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
26,i (SDSS PSF) AB,16.472,+/-0.019,asinh mag,389000000000000.0,0.000936,1.64e-05,1.64e-05,,,+/-1.64E-05,Jy,2006SDSS5.C...0000:,based on count statistics only,7706       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
27,i (SDSS CModel) AB,16.224,,asinh mag,389000000000000.0,0.00118,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,7706       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
28,i (SDSS Model) AB,15.986,+/-0.004,asinh mag,389000000000000.0,0.00146,5.39e-06,5.39e-06,,,+/-5.39E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,7706       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
29,z (SDSS CModel) AB,16.257,,asinh mag,325000000000000.0,0.00112,,,,,,Jy,2006SDSS5.C...0000:,no uncertainty reported,9222       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
30,z (SDSS Petrosian)AB,15.727,+/-0.053,asinh mag,325000000000000.0,0.00182,8.91e-05,8.91e-05,,,+/-8.91E-05,Jy,2006SDSS5.C...0000:,based on count statistics only,9222       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,"SDSS Petrosian Radius =    0.89"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;",From new raw data
31,z (SDSS PSF) AB,16.402,+/-0.017,asinh mag,325000000000000.0,0.00098,1.53e-05,1.53e-05,,,+/-1.53E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,9222       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
32,z (SDSS Model) AB,15.839,+/-0.008,asinh mag,325000000000000.0,0.00165,1.21e-05,1.21e-05,,,+/-1.21E-05,Jy,2006SDSS5.C...0000:,based on count statistics only,9222       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
33,z (SDSS CModel) AB,16.257,,asinh mag,325000000000000.0,0.00112,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,9222       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
34,z (SDSS PSF) AB,16.402,+/-0.017,asinh mag,325000000000000.0,0.00098,1.53e-05,1.53e-05,,,+/-1.53E-05,Jy,2006SDSS5.C...0000:,based on count statistics only,9222       A,Broad-band measurement,204.100281 39.291969 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
35,z (SDSS Model) AB,15.839,+/-0.008,asinh mag,325000000000000.0,0.00165,1.21e-05,1.21e-05,,,+/-1.21E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,9222       A,Broad-band measurement,204.1002662495 39.2919690872 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
36,J (2MASS/FLWO),14.885,+/-0.044,mag,243000000000000.0,0.00177,7.18e-05,7.18e-05,,,+/-7.18E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
