No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX),3.08,+/-0.54,milliJy,1960000000000000.0,0.00308,0.00054,0.00054,,,+/-5.40E-04,Jy,2011ApJ...741..124H,uncertainty,1528 A,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data; Extinction-corrected for Milky Way
2,NUV (GALEX),5.34,+/-0.45,milliJy,1320000000000000.0,0.00534,0.00045,0.00045,,,+/-4.50E-04,Jy,2011ApJ...741..124H,uncertainty,2271 A,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data; Extinction-corrected for Milky Way
3,U (U_T),13.33,+/-0.13,mag,819000000000000.0,0.00843,0.0011,0.0011,,,+/-1.10E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,203030.5 -021157 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
4,U (U_T^0),12.41,,mag,819000000000000.0,0.0197,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,3660       A,Broad-band measurement,203030.5 -021157 (B1950),From multi-aperture data,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
5,[O II] 3727 (Bok),6.74e-13,+/-63.0E-15,erg s^-1^ cm^-2^,804000000000000.0,67400000000.0,6300000000.0,6300000000.0,,,+/-6.30E+09,Jy-Hz,2006ApJS..164...81M,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,20 33 06.1 -02 01 39 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
6,H{delta} (Bok),9.07e-14,+/-9.50E-15,erg s^-1^ cm^-2^,731000000000000.0,9070000000.0,950000000.0,950000000.0,,,+/-9.50E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4101   A,Line measurement; flux integrated over line; lines measured in emission,20 33 06.1 -02 01 39 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
7,H{gamma} (Bok),8.41e-14,+/-8.30E-15,erg s^-1^ cm^-2^,691000000000000.0,8410000000.0,830000000.0,830000000.0,,,+/-8.30E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4340   A,Line measurement; flux integrated over line; lines measured in emission,20 33 06.1 -02 01 39 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
8,B (m_B),13.3,+/-0.18,mag,681000000000000.0,0.0204,0.00368,0.00368,,,+/-3.68E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,203030.5 -021157 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
9,B (B_T^0),12.39,,mag,681000000000000.0,0.0471,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,203030.5 -021157 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
10,m_p,13.6,+/-0.4,mag,681000000000000.0,0.0155,0.00689,0.00689,,,+/-6.89E-03,Jy,1965CGCG5.C...0000Z,rms noise,4400       A,Broad-band measurement,203030.0 -021100. (B1950),Estimated by eye,,From new raw data
11,B (B_T),13.15,+/-0.13,mag,681000000000000.0,0.0234,0.00298,0.00298,,,+/-2.98E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,203030.5 -021157 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
12,B_J,12.9928,,mag,641000000000000.0,0.0251,,,,,,Jy,2005MNRAS.361...34D,no uncertainty reported,4680   A,Broad-band measurement,203305.9 -020137.2 (J2000),Flux in fixed aperture,,From new raw data
13,H{beta} (Bok),2.89e-13,+/-13.00E-15,erg s^-1^ cm^-2^,617000000000000.0,28900000000.0,1300000000.0,1300000000.0,,,+/-1.30E+09,Jy-Hz,2006ApJS..164...81M,uncertainty,4861   A,Line measurement; flux integrated over line; lines measured in emission,20 33 06.1 -02 01 39 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
14,H{beta} (Bok),2.7834e-13,+/-6.30E-15,erg/s/cm^2^,617000000000000.0,27800000000.0,630000000.0,630000000.0,,,+/-6.30E+08,Jy-Hz,2009ApJ...703.1672K,uncertainty,4861 A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
