No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2.5-10 keV (XMM),1.6e-12,,erg cm^-2^ s^-1^,1.51e+18,1.06e-07,,,,,,Jy,2006MNRAS.368..479G,no uncertainty reported,6.25   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
2,2-10 keV (XMM),2.07e-12,,ergs/s/cm^2^,1.45e+18,1.43e-07,,,,,,Jy,2007ApJ...662..860I,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Obs date: 2003 Feb 08,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,2-10 keV (XMM),1.91e-12,+/-0.110E-12,erg/cm^2^/s,1.45e+18,1.32e-07,7.59e-09,7.59e-09,,,+/-7.59E-09,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,222.78654 +27.157500 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,2-10 keV (XMM),1.9e-12,,erg/s/cm^2^,1.45e+18,1.31e-07,,,,,,Jy,2010ApJ...713L..11Z,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
5,2-10 keV (XMM),-11.71,+/-0.01,log(erg/cm^2^/s),1.45e+18,1.34e-07,3.1e-09,3.1e-09,,,+/-3.10E-09,Jy,2014A&A...567A.142R,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Date=2003-02-08; Model=A; see paper,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,2 keV (XMM),3.71e-30,,erg/cm^2^/s/Hz,4.84e+17,3.71e-07,,,,,,Jy,2006MNRAS.368..479G,no uncertainty reported,2   keV,Broad-band measurement,,Flux integrated from map,,From new raw data
7,0.5-2 keV (XMM),3.42e-12,+/-0.180E-12,erg/cm^2^/s,3.02e+17,1.13e-06,5.96e-08,5.96e-08,,,+/-5.96E-08,Jy,2009A&A...495..421B,uncertainty,1.25 keV,Broad-band measurement,222.78654 +27.157500 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,0.2-2 keV (Swift),-13.41,,log(W/m^2^),2.66e+17,1.46e-05,,,,,,Jy,2010ApJS..187...64G,no uncertainty reported,1.10 keV,Broad-band measurement,14 51 08.8 +27 09 27 (J2000),Modelled datum,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
9,2500 A (OM),9.8e-27,,erg/cm^2^/s/Hz,1200000000000000.0,0.00098,,,,,,Jy,2006MNRAS.368..479G,no uncertainty reported,2500   A,Broad-band measurement,,Flux integrated from map,,From new raw data
10,u (SDSS PSF) AB,15.964,+/-0.009,asinh mag,836000000000000.0,0.00155,1.29e-05,1.29e-05,,,+/-1.29E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,222.7865129159 27.1574783172 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; INTERP_CENTER - interpolated pixel(s) within 3 pixels of center; PSF_FLUX_INTERP - a signifcant amount of PSF's flux is interpolated;,From new raw data
11,u (SDSS CModel) AB,15.931,,asinh mag,836000000000000.0,0.0016,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,222.7865129159 27.1574783172 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; INTERP_CENTER - interpolated pixel(s) within 3 pixels of center; PSF_FLUX_INTERP - a signifcant amount of PSF's flux is interpolated;,From new raw data
12,u (SDSS Model) AB,15.932,+/-0.006,asinh mag,836000000000000.0,0.0016,8.82e-06,8.82e-06,,,+/-8.82E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,222.7865129159 27.1574783172 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; INTERP_CENTER - interpolated pixel(s) within 3 pixels of center; PSF_FLUX_INTERP - a signifcant amount of PSF's flux is interpolated;,From new raw data
