No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (Chandra),,<1.54E-15,erg/cm^2^/s,1.45e+18,,,,1.06e-10,,<1.06E-10,Jy,2011ApJ...741...10K,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,FUV (GALEX) AB,17.32,+/-0.10,mag,1960000000000000.0,0.000427,3.93e-05,3.93e-05,,,+/-3.93E-05,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,177.88812000 -2.37277000 (J2000),Flux in fixed aperture,"25""x20"" aperture; PSF corr",From new raw data
3,FUV (GALEX) AB,17.1,+/-0.10,mag,1960000000000000.0,0.000525,4.84e-05,4.84e-05,,,+/-4.84E-05,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,177.88812000 -2.37277000 (J2000),Flux in fixed aperture,"25""x20"" aperture; PSF corr",From new raw data; Extinction-corrected for Milky Way
4,NUV (GALEX) AB,16.88,+/-0.10,mag,1310000000000000.0,0.000646,5.95e-05,5.95e-05,,,+/-5.95E-05,Jy,2014ApJS..212...18B,uncertainty,2286   A,Broad-band measurement,177.88812000 -2.37277000 (J2000),Flux in fixed aperture,"25""x20"" aperture; PSF corr",From new raw data; Extinction-corrected for Milky Way
5,NUV (GALEX) AB,17.1,+/-0.10,mag,1310000000000000.0,0.000524,4.83e-05,4.83e-05,,,+/-4.83E-05,Jy,2014ApJS..212...18B,uncertainty,2286   A,Broad-band measurement,177.88812000 -2.37277000 (J2000),Flux in fixed aperture,"25""x20"" aperture; PSF corr",From new raw data
6,u (SDSS) AB,16.69,+/-0.05,mag,844000000000000.0,0.000768,3.54e-05,3.54e-05,,,+/-3.54E-05,Jy,2014ApJS..212...18B,uncertainty,3551   A,Broad-band measurement,177.88812000 -2.37277000 (J2000),Flux in fixed aperture,"25""x20"" aperture",From new raw data
7,u (SDSS) AB,16.56,+/-0.05,mag,844000000000000.0,0.000863,3.97e-05,3.97e-05,,,+/-3.97E-05,Jy,2014ApJS..212...18B,uncertainty,3551   A,Broad-band measurement,177.88812000 -2.37277000 (J2000),Flux in fixed aperture,"25""x20"" aperture",From new raw data; Extinction-corrected for Milky Way
8,u (SDSS) AB,16.71,+/-0.038,mag,843000000000000.0,0.000752,2.63e-05,2.63e-05,,,+/-2.63E-05,Jy,2014ApJS..215...22K,uncertainty,3557 A,Broad-band measurement,177.8881 -02.3731 (J2000),Total flux,,From reprocessed raw data
9,u (SDSS Model) AB,17.452,+/-0.011,asinh mag,836000000000000.0,0.000394,3.99e-06,3.99e-06,,,+/-3.99E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,177.888947 -2.372755 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
10,u (SDSS CModel) AB,17.529,,asinh mag,836000000000000.0,0.000353,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,177.888947 -2.372755 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
11,u (SDSS Petrosian)AB,17.484,+/-0.026,asinh mag,836000000000000.0,0.000382,9.16e-06,9.16e-06,,,+/-9.16E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,177.888947 -2.372755 (J2000),Modelled datum,"SDSS Petrosian Radius =    1.17"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;",From new raw data
12,u (SDSS PSF) AB,17.92,+/-0.025,asinh mag,836000000000000.0,0.000256,5.89e-06,5.89e-06,,,+/-5.89E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,177.8889559694 -2.3727552494 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
13,u (SDSS CModel) AB,17.529,,asinh mag,836000000000000.0,0.000367,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,177.8889559694 -2.3727552494 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
14,u (SDSS Model) AB,17.452,+/-0.011,asinh mag,836000000000000.0,0.000394,3.99e-06,3.99e-06,,,+/-3.99E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,177.8889559694 -2.3727552494 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
15,u (SDSS PSF) AB,17.92,+/-0.025,asinh mag,836000000000000.0,0.000256,5.81e-06,5.81e-06,,,+/-5.81E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,177.888947 -2.372755 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
16,[O II] 3727 (Bok),7.4e-14,+/-10.0E-15,erg s^-1^ cm^-2^,804000000000000.0,7400000000.0,1000000000.0,1000000000.0,,,+/-1.00E+09,Jy-Hz,2006ApJS..164...81M,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,11 51 33.3 -02 22 22 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
