No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,J (2MASS/FLWO),12.445,+/-0.013,mag,243000000000000.0,0.0168,0.000201,0.000201,,,+/-2.01E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
2,J (2MASS/FLWO),12.508,+/-0.03,mag,243000000000000.0,0.0158,0.000437,0.000437,,,+/-4.37E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
3,J,11.049,+/-0.018,mag,240000000000000.0,0.0606,0.00101,0.00101,,,+/-1.01E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,054547.88 +584203.9 (J2000),Flux in fixed aperture,86.6 x   22.5 arcsec integration area.,From new raw data; Corrected for contaminating sources
4,J,10.958,+/-0.025,mag,240000000000000.0,0.0659,0.00153,0.00153,,,+/-1.53E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,054547.88 +584203.9 (J2000),Flux in fixed aperture,,From new raw data
5,J_14arcsec (2MASS),11.923,+/-0.007,mag,240000000000000.0,0.0271,0.000175,0.000175,,,+/-1.75E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,054547.88 +584203.9 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
6,H,10.058,+/-0.019,mag,182000000000000.0,0.0971,0.00171,0.00171,,,+/-1.71E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,054547.88 +584203.9 (J2000),Flux in fixed aperture,86.6 x   22.5 arcsec integration area.,From new raw data; Corrected for contaminating sources
7,H,10.005,+/-0.017,mag,182000000000000.0,0.102,0.00161,0.00161,,,+/-1.61E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,054547.88 +584203.9 (J2000),Flux in fixed aperture,,From new raw data
8,H_14arcsec (2MASS),10.81,+/-0.006,mag,182000000000000.0,0.0486,0.000269,0.000269,,,+/-2.69E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,054547.88 +584203.9 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
9,H (2MASS/FLWO),11.282,+/-0.011,mag,180000000000000.0,0.0314,0.000319,0.000319,,,+/-3.19E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
10,H (2MASS/FLWO),11.201,+/-0.032,mag,180000000000000.0,0.0339,0.000998,0.000998,,,+/-9.98E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
11,K_s (2MASS/FLWO),10.56,+/-0.03,mag,139000000000000.0,0.0398,0.0011,0.0011,,,+/-1.10E-03,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
12,K_s (2MASS/FLWO),10.625,+/-0.007,mag,139000000000000.0,0.0375,0.000242,0.000242,,,+/-2.42E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
13,K_s,9.51,+/-0.019,mag,138000000000000.0,0.105,0.00185,0.00185,,,+/-1.85E-03,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,054547.88 +584203.9 (J2000),Flux in fixed aperture,86.6 x   22.5 arcsec integration area.,From new raw data; Corrected for contaminating sources
